time / s,Au,Au(I)Cl2-,Au(II)Cl4^2-,Au(III)Cl4-,Au2Cl6^2-,Cl,Cl-,Cl2,Cl2-,Cl2O,Cl2O2,Cl2O3,Cl2O4,Cl3-,ClO,ClO-,ClO2,ClO2-,ClO3,ClO3-,ClOH-,H,H+,H2,H2O,H2O2,HCl,HClO,HClO2,HO2,HO2-,HO3,O,O-,O2,O2-,O3,O3-,O4,OH,OH-,eh-
4.7067681488707025e-09,1.9301532397179569e-19,1.3175152849979266e-16,9.079668697179098e-05,0.019909200499268823,1.4068796528213477e-09,2.2118179077944992e-13,2.812180017262939e-09,1.5123663868509373e-27,5.481250558531455e-21,2.5359219621791095e-139,3.8920331249302886e-64,3.955272548300349e-105,3.0391114672929816e-124,5.306457633043449e-41,9.778448374232393e-33,3.2906068126682933e-31,3.309933876839767e-73,5.0448571383987255e-68,2.9528508121958354e-92,1.3394273277078946e-67,1.3583708361065101e-12,0.00018996302241137438,0.010287875082311786,0.00038364555905809474,55.55877036751246,0.00011348921158061374,1.7026892871422253e-20,2.249357089811211e-30,5.196629180671053e-69,2.160634480974584e-05,6.570885248702764e-08,2.605054252595874e-15,2.618757448356085e-16,2.0398363541713332e-07,0.00025107606903527194,6.840615397623453e-07,4.1202292772541297e-13,1.4519607141079003e-10,2.3303963221435945e-130,0.0008319142435450442,0.0001337710305549291,6.235065202295082e-05
4.8476441187067265e-09,2.336702480457757e-19,1.527522422426066e-16,9.485526909371212e-05,0.019905141565097127,1.5829045291845588e-09,2.653158426269385e-13,3.163964168160746e-09,2.244027465772712e-27,7.626514525304592e-21,7.446452924164264e-139,6.49342964290442e-64,9.173666731924225e-105,8.070675443508133e-124,1.0292271843728155e-40,1.2460559729342623e-32,3.903643332231882e-31,5.857691567424148e-73,8.63610959149349e-68,5.976160498069293e-92,2.298264433975019e-67,1.5798807699093633e-12,0.00019322329495072735,0.010291873781927455,0.0003964928694434257,55.55873780477835,0.00011713397982116107,1.974786522292994e-20,2.7064472754240392e-30,9.107569738515579e-69,2.2301887605978553e-05,6.782115761679148e-08,3.051274648790175e-15,2.780727857137481e-16,2.1009211896920933e-07,0.00025090826909291396,6.954004947103122e-07,4.572050797568561e-13,1.50886700477804e-10,6.3740263887978164e-130,0.0008561070129720103,0.00013376294461235939,6.227893801934836e-05
4.98852008854275e-09,2.8128097161261545e-19,1.7633621886046943e-16,9.896314827581591e-05,0.019901033302213256,1.7747554000512244e-09,3.1652506676946324e-13,3.5473655279150603e-09,3.290652783470212e-27,1.0507946589206612e-20,2.1240957587416667e-138,1.069000708481961e-63,2.0796876312484605e-104,2.084807616861944e-123,1.9636172899778048e-40,1.5783675574841998e-32,4.6074444125140975e-31,1.0205448074789162e-72,1.4570990246764451e-67,1.1848969827278911e-91,3.886175622563336e-67,1.8291008743603746e-12,0.00019638217079006099,0.010295914726163367,0.00040935677586544756,55.55870526583127,0.00012080010240931883,2.2804901303764207e-20,3.243299178886467e-30,1.5715926309702555e-68,2.2998190771588612e-05,6.993583827479046e-08,3.5537468062712734e-15,2.947816898977657e-16,2.1616758328730598e-07,0.00025073924869022357,7.065086202470527e-07,5.054282225295123e-13,1.5653171932559208e-10,1.6942229361422065e-129,0.0008802435061814691,0.00013374604937583167,6.220921074357336e-05
5.129396058378774e-09,3.367748749975101e-19,2.027316677109532e-16,0.00010311872707956948,0.019896877306293134,1.983313571461759e-09,3.756798307229737e-13,3.964143387089565e-09,4.7720853143102195e-27,1.434476088698807e-20,5.897329529764823e-138,1.738335111834131e-63,4.615498241148614e-104,5.24779978787759e-123,3.6871001845713714e-40,1.988440592553132e-32,5.412147718076696e-31,1.7521479318454013e-72,2.4255139525424687e-67,2.3045732595644426e-91,6.482342721220667e-67,2.1084827587489123e-12,0.0001994426387577429,0.010299997790403045,0.0004222366308192004,55.558672749222886,0.00012448812168003182,2.6227916250760777e-20,3.872844840367357e-30,2.672830834038187e-68,2.3695128978561656e-05,7.205380625633933e-08,4.1170643726630626e-15,3.1200538803328985e-16,2.2221141236800264e-07,0.00025056911279450704,7.17402903066399e-07,5.567688629835688e-13,1.6213126145363049e-10,4.3829397761196805e-129,0.000904322575906671,0.00013372185930510326,6.214140751356127e-05
5.270272028214798e-09,4.0116898646015455e-19,2.3217925001339456e-16,0.0001073204550537822,0.01989267512598975,2.2094781421964442e-09,4.437262279870626e-13,4.416092418940052e-09,6.848131271032872e-27,1.9412040276283015e-20,1.5967747933531204e-137,2.7949219498183e-63,1.0042557762083275e-103,1.2895202016262696e-122,6.817711390111173e-40,2.4927308326064224e-32,6.328668256137104e-31,2.967676386590452e-72,3.9873411925431036e-67,4.4022999447265366e-91,1.0677105379086444e-66,2.4206051191543584e-12,0.0002024076014396532,0.010304122617183992,0.00043513180681297223,55.55864025378019,0.00012819857445368308,3.0048489115894975e-20,4.6103879147727815e-30,4.484634697240892e-68,2.4392581053461622e-05,7.417588213165604e-08,4.745985970459302e-15,3.2974688484882457e-16,2.2822486881374245e-07,0.00025039796385570155,7.280989988786556e-07,6.113017669028025e-13,1.6768558239899973e-10,1.1056365950505488e-128,0.0009283430908149652,0.00013369160833823728,6.207546784355292e-05
5.411147998050822e-09,4.755753510571931e-19,2.6493231996453323e-16,0.0001115668274007728,0.019888428264268183,2.4541654121182975e-09,5.216899281525123e-13,4.905041490697826e-09,9.73010860235723e-27,2.6052692375287733e-20,4.2242130768485317e-137,4.4473548025657634e-63,2.1453929807125226e-103,3.0984572645531466e-122,1.2420985818101289e-39,3.1111127901721134e-32,7.368731114233718e-31,4.963466491735874e-72,6.479359845569767e-67,8.269126724388371e-91,1.7381728378601068e-66,2.7681752911551844e-12,0.00020527987766169074,0.010308288667469847,0.0004480416957753351,55.558607778552584,0.00013193199194209312,3.429989898362095e-20,5.4741649490631695e-30,7.430337357677759e-68,2.5090429828227432e-05,7.630281002114978e-08,5.445431439389322e-15,3.48009258326649e-16,2.3420862975725236e-07,0.00025022590186124196,7.386113219950308e-07,6.690999820564598e-13,1.731950923838733e-10,2.724226281531756e-128,0.0009523039359375035,0.00013365630297206381,6.201133333048931e-05
5.552023967886846e-09,5.612065034833474e-19,3.0125715744665506e-16,0.00011585638367970767,0.01988413817970345,2.718308295111971e-09,6.106800838509718e-13,5.432852484652622e-09,1.369524402571784e-26,3.4691494762448983e-20,1.0937980011424378e-136,7.010257792338278e-63,4.506383466064737e-103,7.291247554144177e-122,2.230845966841535e-39,3.8676658651055404e-32,8.544904379641688e-31,8.204396020895391e-72,1.0416920641642319e-66,1.5290816299017376e-90,2.799243525423654e-66,3.154030138213208e-12,0.00020806220490308768,0.010312495262286203,0.0004609657084901605,55.558575322769755,0.00013568889966401312,3.9017160408666334e-20,6.486053139689446e-30,1.2167513117901385e-67,2.5788561996620855e-05,7.843526325801e-08,6.220477924473919e-15,3.6679565885946466e-16,2.4016341671880455e-07,0.00025005302438983686,7.489531301243454e-07,7.302349108960522e-13,1.7866022987808236e-10,6.566697409438974e-128,0.0009762040120236357,0.00013361676459638114,6.194894753327815e-05
5.594017957565275e-09,5.890967502269029e-19,3.1281741539294833e-16,0.00011714320965285516,0.019882851188443736,2.800951573056995e-09,6.395156789695017e-13,5.597987364451051e-09,1.5137749060928972e-26,3.772789760915041e-20,1.446453370599964e-136,8.015145973183731e-63,5.604672537745595e-103,9.373158732084509e-122,2.6491649255903515e-39,4.124104711629011e-32,8.923815329404531e-31,9.510101281664522e-72,1.197748091872511e-66,1.8312786915037194e-90,3.2201630465479846e-66,3.276893859215903e-12,0.00020887458731065704,0.010313756944479472,0.000464820899886577,55.558565651629216,0.00013681342550048048,4.051887394935924e-20,6.820122735998426e-30,1.4064403651376186e-67,2.5996708055893654e-05,7.907208980554386e-08,6.466911234716393e-15,3.724975952413469e-16,2.4193312274397725e-07,0.00025000134740927417,7.520047812773073e-07,7.491147037258426e-13,1.8028080515589159e-10,8.500397850123466e-128,0.0009833165133866333,0.00013360426224141183,6.193068104632621e-05
5.636011947243704e-09,6.18137646514947e-19,3.247274260148808e-16,0.00011843370985621852,0.019881560519276954,2.8854332763323326e-09,6.694700206176474e-13,5.766794231233579e-09,1.671909841051016e-26,4.1003291172612026e-20,1.9098850747432113e-136,9.157365968320958e-63,6.961395812474606e-103,1.2030396747570004e-121,3.142136590143182e-39,4.396257310127542e-32,9.316380927294315e-31,1.1013426404484479e-71,1.3760146991393108e-66,2.1904071915437055e-90,3.7011959867407965e-66,3.4035032138023256e-12,0.00020967928279230641,0.010315022137833812,0.0004686772806306083,55.558555982145805,0.0001379400985410556,4.2066244161839e-20,7.170450846636663e-30,1.624173365925489e-67,2.620486669547416e-05,7.970947716339031e-08,6.72066726963022e-15,3.7824646842279985e-16,2.437002838134879e-07,0.00024994960892564966,7.550426748444425e-07,7.682990231585148e-13,1.8189749781516934e-10,1.098491025355078e-127,0.0009904234901233371,0.00013359145976173307,6.19125636848179e-05
5.678005936922133e-09,6.483669011875123e-19,3.3699492543921964e-16,0.00011972784780184179,0.019880266208640012,2.9717789306087605e-09,7.005770826071741e-13,5.939324020524206e-09,1.8451408257020841e-26,4.453439557571475e-20,2.517546238478211e-136,1.0454928710449993e-62,8.635163562219998e-103,1.5415339844117055e-121,3.72238397315641e-39,4.6850552976248535e-32,9.72297997423056e-31,1.2742590441507327e-71,1.579506322182329e-66,2.616703956121252e-90,4.250524060866918e-66,3.533940061301248e-12,0.00021047635983307802,0.010316290819471717,0.0004725348360474176,55.558546314306085,0.00013906893240649628,4.366029055541995e-20,7.53787351059737e-30,1.8738852794841385e-67,2.641303510327976e-05,8.034743958321268e-08,6.981888332634703e-15,3.840423655235815e-16,2.4546498094815173e-07,0.0002498978114032222,7.580671081298455e-07,7.877896813066607e-13,1.8351031029237315e-10,1.4170629365605803e-127,0.0009975249138669733,0.00013357837172555995,6.189459404739393e-05
5.719999926600562e-09,6.798231321185427e-19,3.496277563273567e-16,0.0001210255873264661,0.019878968292644874,3.060014180920444e-09,7.328715764982136e-13,6.115627904723019e-09,2.034774500178941e-26,4.833895543165915e-20,3.3133299905182416e-136,1.1928160457707723e-62,1.0697706376191174e-102,1.9721513067026554e-121,4.404575913117151e-39,4.991487996049742e-32,1.014399860805051e-30,1.473015271667073e-71,1.8116332874894342e-66,3.122148480396279e-90,4.877407014234121e-66,3.668287374199183e-12,0.00021126588632289396,0.010317562965996181,0.00047639355159551403,55.558536648097316,0.00014019994067059055,4.5302047048751693e-20,7.923277235823319e-30,2.1600477484890858e-67,2.6621210494979897e-05,8.098599152650905e-08,7.250717893185533e-15,3.898853742175073e-16,2.472272008779525e-07,0.00024984595728828413,7.610783708657117e-07,8.075884726405422e-13,1.8511925933447117e-10,1.8249423514030468e-127,0.0010046207564675855,0.0001335650119370614,6.187677075394346e-05
5.761993916278991e-09,7.125458798048264e-19,3.626338683600502e-16,0.00012232689258907364,0.019877666807081036,3.15016479033176e-09,7.663889642741286e-13,6.295757290520696e-09,2.2422190131455102e-26,5.243579328911822e-20,4.353882631336566e-136,1.3599967816183763e-62,1.3236410093806204e-102,2.5191372031268187e-121,5.205701111900318e-39,5.316606202816321e-32,1.0579830382134629e-30,1.7012923793848814e-71,2.0762491678343607e-66,3.7207754824242164e-90,5.592309822372098e-66,3.806629144609647e-12,0.00021204792956155358,0.010318838553549117,0.00048025341287242937,55.55852698350755,0.0001413331368603298,4.6992562049035105e-20,8.32760234479377e-30,2.487726493229692e-67,2.682939011369191e-05,8.162514708525468e-08,7.527300570953068e-15,3.9577558273033506e-16,2.4898693620998805e-07,0.0002497940490092799,7.640767453956702e-07,8.276971795200295e-13,1.867243606469336e-10,2.3463383051841437e-127,0.0010117109898933258,0.00013355139341069203,6.185909243239063e-05
5.80398790595742e-09,7.465756209996051e-19,3.7602131871670263e-16,0.00012363172806789983,0.0198763617874185,3.2422566386119474e-09,8.011654673016391e-13,6.479763816223818e-09,2.4689910606877825e-26,5.684486593306549e-20,5.7125663014057026e-136,1.5496173119226793e-62,1.635777342943484e-102,3.2129437939227623e-121,6.14542902278001e-39,5.661526431307969e-32,1.1030876344181357e-30,1.9632790820923647e-71,2.377707889269346e-66,4.429001920027054e-90,6.407058921292068e-66,3.949050399295299e-12,0.00021282255626398487,0.010320117557843449,0.00048411440560883667,55.55851732052558,0.00014246853445609107,4.8732898531315124e-20,8.751846638923772e-30,2.8626626977881655e-67,2.7037571229670433e-05,8.226491951065517e-08,7.811782122738778e-15,4.0171307983760954e-16,2.507442337008215e-07,0.0002497420889769389,7.670625068477464e-07,8.481175751099247e-13,1.883256215515048e-10,3.0118156493047576e-127,0.0010187955861829757,0.00013353752834851712,6.184155772849584e-05
5.845981895635849e-09,7.819537824089917e-19,3.897982725489692e-16,0.00012494005855779165,0.019875053268810432,3.336315720914003e-09,8.37238074473803e-13,6.667699349066079e-09,2.7167232985178466e-26,6.1587322995408e-20,7.484205194079842e-136,1.764587980633626e-62,2.019136840139032e-102,4.0917628128373425e-121,7.246505026144e-39,6.027435399296306e-32,1.149754511510394e-30,2.263747410852831e-71,2.720927235255039e-66,5.265999130250139e-90,7.335014920127674e-66,4.0956372381177905e-12,0.00021358983256526386,0.010321399954217521,0.0004879765156694199,55.558507659140844,0.00014360614689083598,5.052413411750554e-20,9.197069274766987e-30,3.291359286123727e-67,2.724575114004406e-05,8.290532215968476e-08,8.10430944060762e-15,4.076979548626725e-16,2.52499078354475e-07,0.00024969007958436975,7.700359232702242e-07,8.688514167403146e-13,1.8992305860741842e-10,3.8599174971172956e-127,0.0010258745175599007,0.00013352342831774385,6.182416530016724e-05
5.89666356478799e-09,8.265070790740893e-19,4.069558851761962e-16,0.00012652366002630753,0.019873469434992058,3.4524906404900213e-09,8.825532177809765e-13,6.899821323459844e-09,3.0461292952310936e-26,6.778685842754877e-20,1.0349136239628035e-135,2.0624900599981775e-62,2.599343088155399e-102,5.4677164157503284e-121,8.827936836645258e-39,6.498796379332192e-32,1.2082156242306032e-30,2.685379541341715e-71,3.198721774094049e-66,6.479798307769319e-90,8.627326445481725e-66,4.2782213318903994e-12,0.00021450614693352218,0.010322952133297097,0.0004926390836833616,55.55849600113033,0.00014498207617397467,5.275527830353471e-20,9.763942505602249e-30,3.8908884857718666e-67,2.7496993712857208e-05,8.367906823015506e-08,8.468280028812562e-15,4.149841975506923e-16,2.5461371288248545e-07,0.0002496272481812504,7.736084086079699e-07,8.942945644393022e-13,1.9184589740234524e-10,5.196667463743458e-127,0.0010344103485445488,0.0001335061138138459,6.180336232179245e-05
5.9473452339401315e-09,8.73162641612073e-19,4.2470764427547626e-16,0.00012811224064256406,0.019871880616126863,3.5716151003335058e-09,9.298791846080063e-13,7.137834019172011e-09,3.4119765216189813e-26,7.454664479657394e-20,1.4281993151714716e-135,2.408700225090468e-62,3.3408913454998695e-102,7.291434041641836e-121,1.0737031391516607e-38,7.004945575668026e-32,1.2690876412165307e-30,3.18194497113673e-71,3.7566396014066116e-66,7.960740025279059e-90,1.0136969388732318e-65,4.4671550141768725e-12,0.00021541196462615571,0.010324509172160615,0.0004973032343942168,55.55848434541553,0.00014636127443017893,5.506410079027649e-20,1.0365127410558091e-29,4.5943478457407953e-67,2.77482259792037e-05,8.445377262620279e-08,8.844447726222987e-15,4.2233973884895345e-16,2.567248249622182e-07,0.00024956435248377196,7.771637386924682e-07,9.201998550472771e-13,1.9376320378737043e-10,6.981026925702642e-127,0.0010429378395211862,0.00013348849078575104,6.178276233165258e-05
5.998026903092273e-09,9.219989958218882e-19,4.4306853744303984e-16,0.00012970574032799181,0.019870286872200712,3.6937354519008572e-09,9.792855887344803e-13,7.381829912078273e-09,3.8179138827026506e-26,8.191160119874018e-20,1.9671155887100254e-135,2.810822811737681e-62,4.287319674150046e-102,9.70415565659772e-121,1.3038060998438312e-38,7.548442126076273e-32,1.3324469003506696e-30,3.766228173957713e-71,4.4076046201000394e-66,9.76505648137421e-90,1.1899073146409192e-65,4.662595738503544e-12,0.0002163073985903405,0.010326071025717226,0.0005019689437160504,55.55847269198125,0.00014774376499701963,5.745258214427948e-20,1.1002897941282145e-29,5.418966949385473e-67,2.7999443340452956e-05,8.522945667915908e-08,9.233077210578191e-15,4.2976473893869167e-16,2.5883240899099715e-07,0.00024950139659772125,7.807023455596766e-07,9.46570307924346e-13,1.9567500253737213e-10,9.358065376237422e-127,0.0010514569423611588,0.00013347057596291542,6.176236304758968e-05
6.048708572244414e-09,9.730968124729449e-19,4.620537856378291e-16,0.0001313040996505921,0.01986868826255244,3.818898279228122e-09,1.0308437630843738e-12,7.631901939270327e-09,4.2679177312985593e-26,8.992979311617632e-20,2.7043234666555006e-135,3.2776412023234615e-62,5.4936235600499385e-102,1.2890407285058295e-120,1.5807197714374192e-38,8.13204517822537e-32,1.3983714202987591e-30,4.453116754198712e-71,5.166568434840754e-66,1.1960354821863273e-89,1.395428434800707e-65,4.8647031830086285e-12,0.00021719256058957092,0.010327637648399399,0.0005066361878351641,55.55846104081339,0.0001491295711106865,5.992273474210477e-20,1.1679701521741105e-29,6.384729772698373e-67,2.825064125233123e-05,8.600614092994322e-08,9.634435466948702e-15,4.372593591433995e-16,2.60936475668806e-07,0.000249438384592589,7.842246476800976e-07,9.734089176586917e-13,1.9758131545911532e-10,1.2518453509352163e-126,0.0010599676091820475,0.00013345238492158917,6.174216221499151e-05
6.099390241396556e-09,1.0265389431026433e-18,4.816788443160146e-16,0.00013290725981822854,0.019867084845880553,3.947150395636171e-09,1.0846267837499762e-12,7.888143492431807e-09,4.7663178788030245e-26,9.865262099277049e-20,3.711139497644828e-135,3.819300977070119e-62,7.0292051674029705e-102,1.7090946713556322e-120,1.9134586580749863e-38,8.758730766068498e-32,1.466940920830252e-30,5.259948773495056e-71,6.050824630247256e-66,1.462782718027012e-89,1.6349621677235485e-65,5.073639260848199e-12,0.00021806756121605866,0.010329208994238517,0.0005113049432069927,55.55844939189883,0.00015051871590553406,6.247660297089145e-20,1.2398173102829266e-29,7.514804846343611e-67,2.8501815224230583e-05,8.678384523768177e-08,1.0048791763337013e-14,4.448237619233644e-16,2.6303704101383307e-07,0.00024937532050185404,7.877310503255393e-07,1.0007186535117612e-12,1.9948216304053884e-10,1.6712401456680138e-126,0.001068469792358356,0.00013343393217792997,6.172215760649885e-05
